,name,number,address,lat,lng
6206,한마음내과의원, 061-863-1500, 전라남도 장흥군 장흥읍 동교2길 13-19  건산리 739-13,126.9060764,34.6784994
6208,한솔의원, 061-395-2290, 전라남도 장성군 장성읍 영천로 125-1  영천리 931,126.7808884,35.2968064
6212,해남우리종합병원, 061-530-7000, 전라남도 해남군 옥천면 해남로 597  ,126.6465633,34.5842521
6215,현대중앙의원, 061-832-1134, 전라남도 고흥군 과역면 시장안길 22  과역리 168-16,127.361663,34.6796898
6238,김홍기가정의학과의원, 063-433-2341, 전라북도 진안군 진안읍 중앙로 88  군상리 441-3,127.4269749,35.7924249
6288,신소아청소년과의원, 063-291-0081, 전라북도 완주군 삼례읍 동학로 38  ,127.0748006,35.9110716
6298,엔젤연합소아청소년과의원, 063-584-1049, 전라북도 부안군 부안읍 석정로 233  봉덕리 793-5번지 천조빌딩,126.7375691,35.7247137
6302,연세의원, 063-352-1478, 전라북도 장수군 장계면 서동로 36  ,127.5810734,35.7309474
6304,예담소아청소년과의원, 063-222-7287, 전라북도 완주군 이서면 기지로 56  예담소아청소년과의원,127.0582206,35.8381029
6311,우리가정의학과의원, 063-433-6800, 전라북도 진안군 진안읍 진무로 1128  군상리 403-1,127.4316059,35.7926377
6322,의료법인석천재단고창병원, 063-560-5600, 전라북도 고창군 고창읍 화신1길 9  읍내리 663,126.69335,35.4364179
6338,이혁소아청소년과의원, 063-261-0507, 전라북도 완주군 봉동읍 완주산단9로 24  둔산리 877-6 둔산빌딩 2층,127.1263839,35.9620431
6366,진안군의료원, 063-430-7000, 전라북도 진안군 진안읍 진무로 1145  ,127.4317264,35.7952476
1,21세기소아청소년과의원, 033-745-0815, 강원도 원주시 봉화로 27 (단계동)  ,127.9283262,37.3469313
4,강릉아산병원, 033-610-3799, 강원도 강릉시 사천면 방동길 38  -,128.8578411,37.8184325
5,강원대학교병원, 033-258-2000, 강원도 춘천시 백령로 156 (효자동)  ,127.744891,37.8751611
6,강원도 삼척의료원, 033-572-1141, 강원도 삼척시 오십천로 418 (남양동) ,129.1638017,37.4403018
7,강원도 영월의료원, 033-370-9128, 강원도 영월군 영월읍 중앙1로 59  ,128.4652388,37.1864525
8,강원도 원주의료원, 033-760-4546, 강원도 원주시 서원대로 387 (개운동) ,127.949225,37.332608
10,강원도속초의료원, 033-630-6000, 강원도 속초시 영랑호반길 3 (영랑동)  ,128.5892485,38.2164607
12,개성소아청소년과의원, 033-635-3229, 강원도 속초시 동해대로 4215 (교동)  ,128.5772842,38.1952331
13,고려산부인과의원, 033-635-3579, 강원도 속초시 중앙로 96 (청학동)  ,128.5864875,38.2013263
14,고석연가정의학과의원, 033-254-0121, 강원도 춘천시 후석로 244 (후평동)  ,127.7528979,37.8732828
16,구철회내과의원, 033-244-3500, 강원도 춘천시 춘천로 188 (효자동)  ,127.7352233,37.876082
17,근로복지공단 태백병원, 033-580-3114, 강원도 태백시 보드미길 8 (장성동)  ,129.0043366,37.1040964
19,기린소아청소년과의원, 033-432-7208, 강원도 홍천군 홍천읍 홍천로 321 (안정스의트타워)  2층 203호 ,127.8807723,37.6889055
20,김내과의원, 033-252-7595, 강원도 춘천시 영서로 2777 (우두동)  ,127.7284765,37.9011692
21,김대균의원, 033-735-9201, 강원도 원주시 단구로 404 (단구동)  2층 ,127.9550094,37.3208904
22,김소아청소년과의원, 033-637-1800, 강원도 속초시 청대로 347 (교동)  ,128.5721888,38.1974651
23,꾸러기소아과의원, 033-531-0222, 강원도 동해시 중앙로 249 (천곡동)  ,129.1134223,37.522743
25,나라연소아청소년과의원, 033-745-0997, 강원도 원주시 시청로 84 (무실동) ,127.9280529,37.3363633
26,나소아과의원, 033-572-7988, 강원도 삼척시 청석로 63 (교동)  ,129.1757335,37.4481935
29,누누베베소아과의원, 033-254-2266, 강원도 춘천시 충열로 39 (우두동)  ,127.7327187,37.8994774
30,다나의원, 033-653-7572, 강원도 강릉시 월대산로 56-7 (입암동)  ,128.916971,37.7593905
31,다사랑의원, 033-244-8275, 강원도 춘천시 영서로 2779 (우두동)  ,127.7284277,37.9013552
32,더사랑소아청소년과의원, 033-732-2693, 강원도 원주시 오리현길 16-9 (반곡동)  1층 ,127.9677949,37.3386155
35,두리의원, 033-263-7582, 강원도 춘천시 안마산로 199 (퇴계동)  3층 302호 ,127.7364752,37.8504981
36,류상우소아청소년과의원, 033-553-2094, 강원도 태백시 연지로 21 (황지동)  ,128.9893745,37.1757031
37,미래산부인과의원, 033-241-7677, 강원도 춘천시 중앙로 118 (소양로4가) ,127.7220293,37.8767664
38,미래산부인과의원, 033-766-8008, 강원도 원주시 단구로 183 (명륜동)  ,127.948717,37.3360821
40,미즈산부인과의원, 033-733-6100, 강원도 원주시 이화6길 1 (단계동)  ,127.9322618,37.343555
41,박유인소아청소년과의원, 033-641-2391, 강원도 강릉시 솔올로 25 (교동)  2층 ,128.8776272,37.7642131
44,봄내아이소아청소년과의원, 033-264-1191, 강원도 춘천시 지석로 11 (퇴계동)  ,127.7375201,37.8535306
47,새봄산부인과의원, 033-745-5600, 강원도 원주시 시청로 98 (무실동)  ,127.9287236,37.3358928
48,서울아산의원, 033-635-6565, 강원도 속초시 중앙로 88-1 (청학동)  ,128.5857959,38.2013459
51,성심의원, 033-262-3114, 강원도 춘천시 퇴계로 166 (퇴계동)  ,127.7374303,37.8581429
52,성심의원, 033-433-9117, 강원도 홍천군 홍천읍 갈마로 15   2층,127.8984629,37.6928236
55,세가온산부인과의원, 033-650-9120, 강원도 강릉시 율곡로 2982-6 (교동)  ,128.8923474,37.7682777
56,세가온소아청소년과의원, 033-655-9393, 강원도 강릉시 율곡로 2982-6 (교동)  1층 ,128.8923474,37.7682777
57,송소아청소년과의원, 033-633-1621, 강원도 속초시 동해대로 4117 (조양동) ,128.5840154,38.1892434
58,송이비인후과의원, 033-244-7550, 강원도 춘천시 춘주로 143 (퇴계동)  ,127.724459,37.8589993
60,심소아청소년과의원, 033-264-0369, 강원도 춘천시 동면 춘천순환로 609   3층,127.7556461,37.8931677
61,아름다운산부인과의원, 033-244-7800, 강원도 춘천시 터미널길 21 (온의동)  1-3층 ,127.7191267,37.8643822
62,아이맘산부인과의원, 033-532-8081, 강원도 동해시 한섬로 113-7 (천곡동)  ,129.1159264,37.5223215
70,연세대학교 원주세브란스기독병원, 033-741-0114, 강원도 원주시 일산로 20 (일산동)   ,127.9456639,37.3490013
71,연세메디컬의원, 033-734-0365, 강원도 원주시 시청로 70 (무실동)  ,127.9263716,37.3373089
72,연세소아청소년과의원, 033-641-9508, 강원도 강릉시 금성로22번길 8 (금학동)  ,128.897785,37.7544997
73,연세순풍산부인과의원, 033-745-0199, 강원도 원주시 장미공원길 43-6 (단계동)  ,127.9302295,37.3465223
74,연세이앤피의원, 033-553-6903, 강원도 태백시 황지로 131 (황지동)  ,128.9919692,37.1706235
76,연세탑이비인후과의원, 033-743-5075, 강원도 원주시 혁신로 55 (반곡동)  207호 ,127.9804354,37.3234325
77,예인의원, 033-452-8275, 강원도 철원군 갈말읍 삼부연로8번길 4-2   2층,127.3088114,38.1447395
78,오은경소아청소년과의원, 033-765-2027, 강원도 원주시 영랑길 14-2 (행구동)  청연재빌딩 5층 502호 ,127.9717075,37.3410021
79,온세의원, 033-252-7660, 강원도 춘천시 스포츠타운길 533 (온의동) ,127.7146329,37.8691072
80,우리가정의원, 033-766-1177, 강원도 원주시 나비허리길 169 (관설동)  2층 ,127.9658403,37.3185011
81,우리들소아청소년과의원, 033-747-0202, 강원도 원주시 감영길 11 (일산동)  ,127.9500358,37.3474624
84,우리소아과의원, 033-263-9502, 강원도 춘천시 영서로 2025 (석사동)  ,127.7457254,37.8525079
85,우리아이소아청소년과의원, 033-761-2755, 강원도 원주시 단구로 388 (단구동)  2층 ,127.9560247,37.3221765
89,윤가정의원, 033-455-1777, 강원도 철원군 동송읍 금학로 222   2층,127.2181884,38.2084031
90,윤동석내과의원, 033-263-7524, 강원도 춘천시 칠전서길 38-14 (칠전동)  ,127.7133787,37.8421741
91,윤화준소아청소년과의원, 033-262-8275, 강원도 춘천시 퇴계농공로 22 (석사동)  ,127.7441187,37.8512392
93,의료법인 강릉동인병원, 033-650-6111, 강원도 강릉시 강릉대로419번길 42 (포남동)   ,128.90735,37.77435
94,이복순의원, 033-455-2262, 강원도 철원군 동송읍 금학로 224-1   3층,127.2180672,38.2086842
95,이소아청소년과의원, 033-662-8636, 강원도 강릉시 주문진읍 주문로 107   2층,128.8271895,37.8934539
98,이정열내과의원, 033-243-7659, 강원도 춘천시 춘주로 151 (퇴계동)  2층 ,127.7251478,37.8586309
99,이현철소아청소년과의원, 033-636-0282, 강원도 속초시 동해대로 4147 (조양동)  비동3층 ,128.5805187,38.1895574
100,이호영소아청소년과의원, 033-635-6030, 강원도 속초시 청학로 47 (청학동)  ,128.5828453,38.2023059
101,이화코난소아청소년과의원, 033-553-7119, 강원도 태백시 번영로 359-1 (황지동)  ,128.992796,37.1717717
102,인구보건복지협회강원지회가족보건의원, 033-260-8900, 강원도 춘천시 김유정로 1846 (퇴계동)  ,127.7345608,37.8515894
104,정내과의원, 033-761-0822, 강원도 원주시 단구로 393 (단구동)  2층 ,127.956167,37.3217891
106,제일산부인과의원, 033-635-9051, 강원도 속초시 청학로 47 (청학동)  ,128.5828453,38.2023059
107,조소아청소년과의원, 033-644-8256, 강원도 강릉시 교동광장로 105 (교동)  ,128.876436,37.7650697
110,중앙산부인과의원, 033-637-9887, 강원도 속초시 동해대로 4117 (조양동)  ,128.5840154,38.1892434
115,최원규소아청소년과의원, 033-734-9595, 강원도 원주시 원일로115번길 5 (일산동)  ,127.9480168,37.3495865
117,키즈메디소아청소년과의원, 033-742-0707, 강원도 원주시 능라동길 61 (무실동) 정한타워 3층 301호,127.9312335,37.3341487
118,탑속편한의원, 033-635-5266, 강원도 속초시 미시령로3359번길 20 (교동)  2층 201호 ,128.5746259,38.2070773
121,편안한이내과의원, 033-458-8275, 강원도 철원군 서면 와수로 164-1164,127.4382874,38.2382267
122,푸른솔의원, 033-747-8259, 강원도 원주시 천사로 50 (단계동)  2층 ,127.9309948,37.3475692
123,한림대학교부속 춘천성심병원, 033-240-5000, 강원도 춘천시 삭주로 77 (교동)  ,127.7399592,37.8840791
124,한림성심의원, 033-441-1175, 강원도 화천군 사내면 사내로5길 16-1 (한림성심의원)  ,127.5204173,38.0710401
126,한마음산부인과의원, 033-553-6901, 강원도 태백시 서황지로 4 (황지동)  ,128.9901659,37.1719974
127,한마음소아청소년과의원, 033-241-3667, 강원도 춘천시 후석로 326 (후평동)  5층 ,127.7500925,37.8800489
129,한빛소아청소년과의원, 033-743-3388, 강원도 원주시 태장둔치길 41-1 (태장동) ,127.9519942,37.3840035
131,한빛이비인후과의원, 033-761-5002, 강원도 원주시 시청로 36 (무실동)  ,127.9236214,37.3391898
133,한사랑의원, 033-462-2223, 강원도 인제군 인제읍 인제로193번길 11,128.1715713,38.0689796
134,한소아과의원, 033-531-6247, 강원도 동해시 천곡로 86-2 (천곡동)  대륜빌딩 2층 ,129.1150224,37.5228662
136,행복누리산부인과의원, 033-641-6680, 강원도 강릉시 경강로 2109 (임당동)  ,128.8972134,37.7556773
137,행복한소아청소년과의원, 033-652-4650, 강원도 강릉시 성덕포남로182번길 46 (포남동)  ,128.9133402,37.7700173
139,호산부인과의원, 033-264-1700, 강원도 춘천시 퇴계로 189 (석사동)  ,127.7398119,37.8575123
141,홍천아산병원, 033-430-5104, 강원도 홍천군 홍천읍 산림공원1길 1717,127.8948538,37.6908303
144,인구보건복지협회경기도지회가족보건의원, 031-256-4644, 경기도 수원시 팔달구 고화로14번길 11 (매산로3가)  ,127.0082598,37.2711545
145,영문의료재단 다보스병원, 031-8021-2114, 경기도 용인시 처인구 백옥대로1082번길 18 (김량장동)  1082-18 ,127.2114455,37.2314491
149,365건강한부곡의원, 031-461-9088, 경기도 의왕시 부곡중앙남3길 2 (삼동)  ,126.9508887,37.3207697
159,365연합의원, 031-611-2119, 경기도 평택시 송탄로40번길 79-16 (이충동)  ,127.0573139,37.0520911
160,365열린의원, 031-405-0365, 경기도 안산시 상록구 시낭북로4길 1 (부곡동)  2층 ,126.8581666,37.3352878
163,365플러스의원, 032-345-3657, 경기도 부천시 경인로 532 (괴안동)  3층 ,126.8142618,37.4849195
164,365힐링의원, 031-203-3650, 경기도 수원시 영통구 영통로 151 (망포동)  2층 ,127.0552642,37.2409762
166,Dr.배가정의학과의원, 070-8824-4846, 경기도 이천시 부발읍 경충대로 2096-4   209호,127.490306,37.2521023
169,SK메디모아소아청소년과의원, 031-302-9933, 경기도 수원시 장안구 이목로 24-9 (정자동)  ,126.9848709,37.3093339
170,e-서울이비인후과의원, 031-387-5075, 경기도 안양시 동안구 관평로 312 (관양동)  3층 ,126.9574422,37.403905
177,가좌우리의원, 031-921-3215, 경기도 고양시 일산서구 가좌3로 29 (가좌동)  1층 ,126.7191258,37.6873987
178,가톨릭대학교부천성모병원, 032-1577-0675, 경기도 부천시 소사로 327 (소사동)  ,126.7924167,37.4871165
179,가톨릭대학교성빈센트병원, 031-249-7114, 경기도 수원시 팔달구 중부대로 93 (지동)  ,127.0274271,37.2779855
180,가톨릭대학교의정부성모병원, 031-1661-7500, 경기도 의정부시 천보로 271 (금오동)  ,127.0777625,37.7587045
183,강남병원, 031-300-0782, 경기도 용인시 기흥구 중부대로 411 (신갈동)  ,127.1115072,37.2737515
186,강남소아청소년과의원, 031-681-6555, 경기도 평택시 안중읍 안현로서6길 68   3층,126.9216123,36.9847815
187,강남여성병원, 031-222-7575, 경기도 수원시 팔달구 중부대로 96 (인계동)  ,127.0274792,37.2767499
193,강소아청소년과의원, 031-498-7577, 경기도 시흥시 배곧4로 32-9 (정왕동)  골든프라자 2층 206호 ,126.7272129,37.3768086
194,강영찬가정의학과의원, 031-254-2722, 경기도 수원시 장안구 창룡대로 185 (연무동)  ,127.0303508,37.2925386
200,건강드림내과의원, 031-666-8275, 경기도 평택시 탄현로336번길 10 (지산동)  ,127.0568373,37.081679
203,경기도의료원 수원병원, 031-888-0582, 경기도 수원시 장안구 수성로245번길 69 (정자동)  ,126.9963375,37.2918917
204,경기도의료원 안성병원, 031-8046-5131, 경기도 안성시 남파로 95 (당왕동)  ,127.2603668,37.0173531
205,경기도의료원의정부병원, 031-828-5000, 경기도 의정부시 흥선로 142 (의정부동) ,127.0425004,37.741161
